,Player,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All Star
379,JaVale McGee,C,27,23,256,14.4,0.5670000000000001,0.0,0.418,7.3,18.9,12.9,2.0,0.4,6.1,16.1,18.9,0.1,0.3,0.4,0.071,-2.6,-0.2,-2.8,-0.1,0
380,JaVale McGee,C,27,17,195,16.7,0.597,0.0,0.475,7.5,19.5,13.3,0.8,0.5,7.6,15.0,19.2,0.2,0.2,0.4,0.109,-1.8,0.6,-1.2,0.0,0
381,JaVale McGee,C,27,6,61,6.8,0.455,0.0,0.222,6.8,16.8,11.6,5.8,0.0,1.3,20.2,17.7,-0.1,0.0,-0.1,-0.052000000000000005,-5.0,-2.7,-7.7,-0.1,0
382,Ben McLemore,SG,21,82,2670,10.4,0.552,0.47100000000000003,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,-1.3,-0.9,-2.2,-0.2,0
383,Jerel McNeal,PG,27,6,36,1.2,0.379,0.182,0.182,0.0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,-0.2,0.1,-0.1,-0.149,-10.5,1.4,-9.1,-0.1,0
384,Josh McRoberts,PF,27,17,296,10.2,0.613,0.358,0.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,0.1,0.3,0.4,0.07,-3.0,0.2,-2.8,-0.1,0
385,Jodie Meeks,SG,27,60,1462,14.1,0.5479999999999999,0.397,0.3,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,2.2,0.9,3.1,0.10300000000000001,-0.3,-0.2,-0.5,0.5,0
386,Gal Mekel,PG,26,4,43,0.5,0.15,0.15,0.0,0.0,2.6,1.3,42.2,2.4,0.0,9.1,23.3,-0.2,0.0,-0.2,-0.23800000000000002,-8.0,-3.2,-11.3,-0.1,0
387,Khris Middleton,SF,23,79,2378,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.135,0.5,1.1,1.6,2.2,0
388,C.J. Miles,SG,27,70,1841,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,0.09300000000000001,0.8,0.0,0.9,1.3,0
389,Andre Miller,PG,38,81,1253,13.3,0.5479999999999999,0.11699999999999999,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,1.4,0.8,2.2,0.084,-1.1,-1.0,-2.1,0.0,0
390,Andre Miller,PG,38,51,631,14.3,0.575,0.055999999999999994,0.275,3.8,9.8,6.9,34.1,1.1,0.3,22.4,14.8,1.0,0.6,1.6,0.124,-0.6,0.0,-0.5,0.2,0
391,Andre Miller,PG,38,30,622,12.3,0.522,0.17600000000000002,0.257,3.0,10.6,6.9,34.9,1.5,0.5,26.0,15.8,0.3,0.2,0.6,0.043,-1.6,-2.0,-3.6,-0.3,0
392,Darius Miller,SF,24,5,43,-5.1,0.14300000000000002,0.14300000000000002,0.0,0.0,2.6,1.3,6.1,1.2,0.0,12.5,8.5,-0.1,0.0,-0.1,-0.122,-9.9,-1.4,-11.3,-0.1,0
393,Mike Miller,SF,34,52,701,4.6,0.47100000000000003,0.86,0.035,0.7,14.0,7.4,9.0,1.0,0.5,16.6,8.9,-0.1,0.5,0.4,0.027999999999999997,-3.7,0.3,-3.4,-0.2,0
394,Quincy Miller,PF,22,10,119,7.4,0.33799999999999997,0.474,0.289,3.7,14.9,9.4,9.8,3.0,3.3,10.5,17.8,-0.2,0.2,-0.1,-0.03,-4.4,0.6,-3.8,-0.1,0
395,Quincy Miller,PF,22,6,61,11.1,0.3720000000000001,0.389,0.611,3.9,18.0,11.2,7.1,5.0,3.9,11.6,18.7,-0.1,0.1,0.0,0.01,-2.5,2.5,-0.1,0.0,0
396,Quincy Miller,PF,22,4,58,3.6,0.3,0.55,0.0,3.6,11.7,7.5,12.7,0.9,2.7,9.1,16.8,-0.1,0.0,-0.1,-0.07200000000000001,-6.4,-1.3,-7.7,-0.1,0
397,Patty Mills,PG,26,51,801,13.0,0.496,0.542,0.11900000000000001,3.0,7.5,5.3,16.9,1.8,0.2,9.0,22.1,0.6,0.9,1.4,0.087,0.0,-0.2,-0.3,0.4,0
398,Elijah Millsap,SG,27,47,924,7.9,0.45,0.37799999999999995,0.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17.0,-1.0,1.4,0.4,0.02,-5.1,2.1,-3.1,-0.3,0
399,Paul Millsap,PF,29,73,2390,20.0,0.565,0.23199999999999998,0.36200000000000004,6.9,20.0,13.6,15.4,2.8,2.4,13.3,23.8,4.0,4.3,8.3,0.166,1.7,1.7,3.4,3.3,1
400,Nikola Mirotić,PF,23,82,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3.0,2.7,5.7,0.165,1.4,1.0,2.3,1.8,0
401,Nazr Mohammed,C,37,23,128,8.7,0.431,0.0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,-0.1,0.2,0.1,0.04,-4.9,0.4,-4.5,-0.1,0
402,Greg Monroe,PF,24,69,2137,21.2,0.5489999999999999,0.0,0.39399999999999996,11.2,25.1,17.9,11.7,1.9,1.3,13.0,23.9,4.0,2.8,6.8,0.153,2.0,0.0,2.0,2.1,0
403,E'Twaun Moore,SG,25,56,504,10.3,0.504,0.273,0.14400000000000002,2.7,7.1,5.0,10.4,2.1,0.9,8.7,14.4,0.3,0.5,0.8,0.08,-2.7,1.1,-1.5,0.1,0
404,Eric Moreland,PF,23,3,2,40.8,1.0,0.0,0.0,0.0,54.8,28.4,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.431,8.7,8.5,17.2,0.0,0
405,Darius Morris,PG,24,38,299,6.7,0.377,0.311,0.085,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,-0.5,0.1,-0.4,-0.068,-4.3,-2.1,-6.4,-0.3,0
406,Marcus Morris,PF,25,81,2045,13.7,0.52,0.41,0.14800000000000002,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19.0,2.2,1.8,4.0,0.09300000000000001,0.1,0.0,0.1,1.1,0
407,Markieff Morris,PF,25,82,2581,15.8,0.523,0.163,0.21100000000000002,4.6,17.0,10.7,12.4,2.0,1.2,12.4,23.3,1.8,2.7,4.6,0.085,-0.5,0.2,-0.3,1.1,0
408,Anthony Morrow,SG,29,74,1806,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,1.9,-0.1,1.8,1.7,0
409,Donatas Motiejūnas,PF,24,71,2037,14.4,0.5529999999999999,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,2.4,2.3,4.7,0.11,-0.4,-0.1,-0.5,0.8,0
410,Timofey Mozgov,C,28,81,2045,16.6,0.594,0.011000000000000001,0.382,11.0,21.4,16.1,4.3,0.8,3.7,14.9,16.9,3.5,2.2,5.7,0.133,-0.6,-0.1,-0.7,0.7,0
411,Timofey Mozgov,C,28,35,897,13.8,0.5539999999999999,0.026000000000000002,0.371,10.6,22.6,16.4,2.7,0.8,3.6,14.8,15.3,0.9,0.9,1.8,0.096,-1.9,-0.1,-1.9,0.0,0
412,Timofey Mozgov,C,28,46,1148,18.7,0.621,0.0,0.389,11.4,20.4,15.9,5.6,0.8,3.9,15.0,18.1,2.5,1.3,3.9,0.161,0.4,-0.1,0.3,0.7,0
413,Shabazz Muhammad,SG,22,38,866,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2.0,0.11,3.5,-2.7,0.7,0.6,0
414,Toure' Murry,SG-PG,25,5,18,1.1,0.51,0.0,0.4,6.4,0.0,3.1,8.3,2.8,0.0,40.5,24.9,-0.1,0.0,-0.1,-0.171,-9.6,-2.3,-11.9,0.0,0
415,Toure' Murry,PG,25,1,1,-41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,-1.046,-36.0,-20.3,-56.3,0.0,0
416,Toure' Murry,SG,25,4,17,3.6,0.615,0.0,0.5,6.8,0.0,3.3,8.8,3.0,0.0,45.0,23.7,-0.1,0.0,0.0,-0.12,-8.1,-1.2,-9.3,0.0,0
417,Mike Muscala,PF,23,40,502,18.0,0.608,0.146,0.166,12.2,14.8,13.5,8.0,1.6,3.2,11.5,16.7,1.2,0.7,1.9,0.179,0.3,-0.2,0.1,0.3,0
418,Shabazz Napier,PG,23,51,1012,9.3,0.517,0.518,0.24600000000000002,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3,0
419,Gary Neal,SG,30,54,1193,11.1,0.483,0.326,0.268,1.3,11.0,6.0,14.5,1.0,0.1,10.4,23.8,-0.2,0.8,0.6,0.023,-2.1,-1.3,-3.4,-0.5,0
420,Gary Neal,SG,30,43,931,9.9,0.466,0.33399999999999996,0.256,1.6,9.7,5.6,14.9,0.9,0.1,11.0,24.4,-0.6,0.7,0.1,0.006,-2.7,-1.5,-4.3,-0.6,0
421,Gary Neal,SG,30,11,262,15.1,0.544,0.295,0.314,0.0,15.8,7.6,13.1,1.4,0.0,7.7,21.8,0.4,0.0,0.4,0.08,0.2,-0.7,-0.5,0.1,0
422,Jameer Nelson,PG,32,63,1407,12.1,0.503,0.512,0.071,2.5,8.9,5.7,27.8,1.7,0.3,17.3,19.5,0.6,0.8,1.4,0.047,-0.1,-0.9,-1.0,0.4,0
423,Jameer Nelson,PG,32,23,584,9.9,0.501,0.632,0.049,2.6,9.2,5.9,22.8,1.3,0.3,19.0,15.7,0.3,0.3,0.6,0.047,-0.5,-0.9,-1.4,0.1,0
424,Jameer Nelson,PG,32,6,121,8.7,0.32299999999999995,0.61,0.22,2.7,12.9,7.7,37.4,2.9,0.0,16.7,19.5,-0.2,0.2,0.0,-0.015,-4.2,0.3,-3.9,-0.1,0
425,Jameer Nelson,PG,32,34,702,14.5,0.53,0.433,0.063,2.4,8.0,5.1,30.3,1.8,0.4,16.5,22.7,0.5,0.3,0.8,0.057999999999999996,1.0,-1.0,0.0,0.3,0
426,Andrew Nicholson,PF,25,40,492,10.3,0.483,0.21600000000000005,0.132,3.8,15.2,9.4,7.3,0.6,2.0,10.7,20.8,-0.2,0.3,0.1,0.006999999999999999,-3.4,-1.6,-4.9,-0.4,0
427,Joakim Noah,C,29,67,2049,15.3,0.48200000000000004,0.005,0.40700000000000003,11.9,22.1,17.1,23.0,1.2,2.6,19.6,13.7,2.4,3.1,5.6,0.13,0.1,2.0,2.1,2.1,0
428,Nerlens Noel,C,20,75,2311,15.0,0.493,0.0,0.35200000000000004,8.3,21.0,14.3,9.8,2.9,5.0,16.2,17.0,-0.2,4.2,4.0,0.083,-2.6,2.3,-0.3,1.0,0
429,Lucas Nogueira,C,22,6,23,5.2,0.307,0.0,0.5,10.0,45.1,27.6,6.2,4.5,0.0,17.0,23.1,-0.1,0.1,0.0,-0.071,-10.0,-0.6,-10.5,0.0,0
430,Steve Novak,SF-PF,31,35,197,8.6,0.5539999999999999,0.857,0.036000000000000004,1.1,11.4,6.3,8.6,0.0,0.8,8.1,14.1,0.2,0.1,0.3,0.075,-0.1,-1.8,-1.9,0.0,0
431,Steve Novak,SF,31,22,109,14.5,0.669,0.943,0.057,1.1,15.8,8.5,9.3,0.0,0.7,7.7,16.4,0.3,0.1,0.4,0.162,3.6,-1.2,2.4,0.1,0
432,Steve Novak,PF,31,13,88,1.3,0.35700000000000004,0.7140000000000001,0.0,1.2,6.0,3.7,7.7,0.0,0.9,8.7,11.3,-0.1,0.0,-0.1,-0.032,-4.7,-2.5,-7.2,-0.1,0
433,Dirk Nowitzki,PF,36,77,2282,19.2,0.56,0.258,0.272,2.1,19.9,11.0,10.4,0.9,1.2,6.5,24.9,5.2,2.0,7.2,0.152,2.7,-0.5,2.2,2.4,0
434,Jusuf Nurkić,C,20,62,1103,14.8,0.483,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,-0.2,1.8,1.6,0.069,-3.7,0.9,-2.8,-0.2,0
435,Johnny O'Bryant,PF,21,34,368,3.8,0.379,0.0,0.225,8.2,11.7,10.0,7.1,0.7,0.9,15.9,19.2,-0.8,0.3,-0.5,-0.063,-7.3,-2.2,-9.5,-0.7,0
436,Kyle O'Quinn,PF,24,51,824,14.8,0.55,0.17800000000000002,0.23600000000000002,6.2,21.4,13.6,11.3,1.9,3.8,17.1,17.7,0.5,1.1,1.6,0.091,-1.7,1.5,-0.3,0.4,0
437,Victor Oladipo,SG,22,72,2573,15.9,0.527,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,1.5,2.0,3.5,0.065,-0.1,-0.3,-0.4,1.1,0
438,Kelly Olynyk,C,23,64,1423,15.9,0.5579999999999999,0.331,0.258,7.0,16.5,11.7,12.2,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.12,-0.5,0.9,0.4,0.8,0
439,Arinze Onuaku,C,27,6,68,22.8,0.7709999999999999,0.0,0.5710000000000001,11.4,24.3,17.7,10.2,0.7,3.5,10.2,12.7,0.2,0.0,0.3,0.19699999999999998,2.8,-1.4,1.4,0.1,0
440,Zaza Pachulia,C,30,73,1730,15.6,0.506,0.006,0.302,13.1,19.9,16.5,16.2,2.4,1.0,18.2,19.1,1.3,2.9,4.2,0.11599999999999999,-0.4,0.8,0.4,1.0,0
441,Kostas Papanikolaou,SF,24,43,795,7.8,0.444,0.5379999999999999,0.091,5.4,10.9,8.2,15.8,1.8,1.3,21.2,14.2,-0.4,0.9,0.5,0.028999999999999998,-2.4,0.4,-2.0,0.0,0
442,Jannero Pargo,PG,35,9,73,14.9,0.5710000000000001,0.629,0.057,0.0,4.6,2.3,20.8,0.0,0.0,7.7,24.3,0.1,0.0,0.2,0.113,3.1,-1.3,1.8,0.1,0
443,Jabari Parker,PF,19,25,738,14.5,0.527,0.061,0.251,7.8,13.5,10.7,9.5,2.1,0.6,13.9,20.7,0.4,1.0,1.3,0.08800000000000001,-0.1,-0.4,-0.5,0.3,0
444,Tony Parker,PG,32,68,1953,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3,0
445,Chandler Parsons,SF,26,66,2186,16.3,0.5670000000000001,0.419,0.233,3.2,13.0,8.1,11.4,1.6,0.7,9.5,20.6,3.8,1.7,5.5,0.121,2.0,-0.4,1.6,2.0,0
446,Patrick Patterson,PF,25,81,2156,14.6,0.568,0.529,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,4.4,1.7,6.1,0.13699999999999998,2.3,0.2,2.5,2.4,0
447,Chris Paul,PG,29,82,2857,26.0,0.596,0.298,0.27399999999999997,2.1,12.5,7.4,47.4,2.8,0.4,12.7,23.7,12.9,3.2,16.1,0.27,6.4,1.6,8.0,7.2,0
448,Adreian Payne,PF,23,32,739,7.7,0.44299999999999995,0.040999999999999995,0.209,7.2,18.2,12.5,6.4,1.3,1.0,15.5,17.0,-0.7,0.2,-0.5,-0.033,-5.0,-2.0,-6.9,-0.9,0
449,Adreian Payne,PF,23,3,19,2.9,0.317,0.14300000000000002,0.28600000000000003,6.2,17.5,12.0,0.0,2.7,0.0,0.0,19.0,0.0,0.0,0.0,-0.039,-8.7,-1.9,-10.6,0.0,0
450,Adreian Payne,PF,23,29,720,7.8,0.44799999999999995,0.038,0.207,7.2,18.2,12.5,6.6,1.3,1.0,15.9,16.9,-0.6,0.2,-0.5,-0.033,-4.9,-2.0,-6.8,-0.9,0
451,Elfrid Payton,PG,20,82,2489,13.8,0.456,0.059000000000000004,0.302,4.8,11.2,7.9,32.6,2.9,0.7,20.2,18.3,0.0,2.3,2.3,0.044000000000000004,-1.5,0.3,-1.2,0.5,0
452,Nikola Peković,C,29,31,815,16.6,0.502,0.0,0.39299999999999996,12.1,21.0,16.4,5.7,1.2,1.2,9.8,23.1,0.9,0.2,1.2,0.069,0.3,-2.3,-2.0,0.0,0
453,Kendrick Perkins,C,30,68,1148,7.0,0.467,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,-1.2,1.3,0.1,0.006,-5.5,0.1,-5.4,-1.0,0
454,Kendrick Perkins,C,30,51,981,7.4,0.461,0.005,0.40299999999999997,8.9,21.4,15.2,6.1,0.7,3.1,25.3,12.9,-0.8,1.2,0.3,0.017,-5.0,0.3,-4.6,-0.7,0
455,Kendrick Perkins,C,30,17,167,4.7,0.494,0.0,0.195,7.7,20.3,14.1,7.2,0.6,1.9,32.1,17.7,-0.4,0.2,-0.2,-0.059000000000000004,-8.6,-1.1,-9.7,-0.3,0
456,Paul Pierce,SF,37,73,1914,15.2,0.58,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,3.2,2.3,5.5,0.138,1.2,0.3,1.5,1.7,0
457,Mason Plumlee,C,24,82,1743,18.0,0.57,0.006,0.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9,0
458,Miles Plumlee,C,26,73,1194,13.4,0.536,0.0,0.18100000000000002,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12.0,0.9,1.7,2.6,0.10300000000000001,-1.5,1.0,-0.6,0.4,0
459,Miles Plumlee,C,26,54,1005,13.1,0.55,0.0,0.195,10.3,19.7,14.9,3.9,1.7,4.2,17.5,11.2,0.8,1.4,2.1,0.102,-1.7,1.0,-0.7,0.3,0
460,Miles Plumlee,C,26,19,189,15.0,0.488,0.0,0.136,10.4,17.4,13.9,6.0,1.6,4.9,8.8,16.3,0.1,0.3,0.4,0.107,-0.8,0.8,0.1,0.1,0
461,Quincy Pondexter,SF-SG,26,75,1793,9.9,0.55,0.546,0.215,3.4,9.0,6.2,7.7,0.6,1.0,9.4,13.8,2.1,0.8,2.9,0.078,-1.1,-1.0,-2.1,0.0,0
462,Quincy Pondexter,SG,26,30,540,7.1,0.452,0.541,0.222,4.2,7.8,6.0,7.5,0.5,0.8,6.3,13.4,0.2,0.4,0.6,0.051,-2.9,-1.0,-3.9,-0.3,0
463,Quincy Pondexter,SF,26,45,1253,11.1,0.5920000000000001,0.5479999999999999,0.212,3.0,9.5,6.3,7.8,0.6,1.2,10.7,13.9,1.9,0.4,2.3,0.08900000000000001,-0.3,-0.9,-1.3,0.2,0
464,Otto Porter,SF,21,74,1432,11.6,0.523,0.266,0.20199999999999999,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1.0,1.8,2.7,0.092,-1.1,0.6,-0.5,0.6,0
465,Dwight Powell,PF,23,29,236,13.8,0.552,0.16399999999999998,0.493,8.3,14.9,11.6,5.5,1.9,2.1,11.9,17.5,0.3,0.3,0.6,0.122,-1.7,0.7,-1.0,0.1,0
466,Dwight Powell,PF,23,5,9,34.9,0.765,0.0,0.4,0.0,12.3,6.1,0.0,11.1,0.0,25.4,38.3,0.0,0.0,0.0,0.138,4.0,8.9,12.9,0.0,0
467,Dwight Powell,PF,23,24,227,13.0,0.535,0.177,0.5,8.7,15.0,11.8,5.7,1.6,2.1,10.6,16.6,0.3,0.2,0.6,0.121,-1.9,0.3,-1.6,0.0,0
468,Phil Pressey,PG,23,50,600,11.8,0.45299999999999996,0.374,0.282,2.3,12.4,7.3,28.0,2.5,0.8,17.3,17.3,0.0,0.7,0.8,0.06,-2.2,1.0,-1.2,0.1,0
469,A.J. Price,PG,28,26,324,12.0,0.451,0.41600000000000004,0.175,2.1,8.9,5.6,23.5,1.1,0.0,8.7,22.5,0.0,0.2,0.3,0.040999999999999995,-0.3,-1.1,-1.4,0.0,0
470,A.J. Price,PG,28,10,193,17.1,0.542,0.43799999999999994,0.20199999999999999,1.2,6.8,4.0,25.3,1.1,0.0,9.4,25.1,0.3,0.2,0.5,0.12300000000000001,3.7,-0.8,3.0,0.2,0
471,A.J. Price,PG,28,11,87,7.7,0.3,0.324,0.17600000000000002,5.4,14.3,9.9,22.1,1.8,0.0,7.6,20.6,-0.2,0.1,-0.1,-0.051,-4.6,-1.3,-5.9,-0.1,0
472,A.J. Price,PG,28,5,44,-1.6,0.214,0.5,0.0,0.0,7.5,3.7,18.7,0.0,0.0,6.7,15.0,-0.1,0.0,-0.1,-0.14,-9.5,-2.3,-11.8,-0.1,0
473,Ronnie Price,PG,31,43,982,10.2,0.455,0.489,0.20199999999999999,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,0.2,0.6,0.7,0.036000000000000004,-3.5,0.9,-2.6,-0.1,0
474,Pablo Prigioni,PG,37,67,1197,12.2,0.557,0.728,0.18,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,1.3,1.0,2.3,0.092,-1.4,1.3,0.0,0.6,0
475,Pablo Prigioni,PG,37,43,795,12.7,0.583,0.7140000000000001,0.161,2.5,9.3,5.8,20.4,3.4,0.1,21.4,12.7,0.7,0.5,1.2,0.075,-1.0,1.0,0.1,0.4,0
476,Pablo Prigioni,PG,37,24,402,11.4,0.496,0.7609999999999999,0.22399999999999998,3.3,7.4,5.4,23.5,3.3,0.0,16.9,9.6,0.6,0.5,1.1,0.127,-2.1,1.9,-0.2,0.2,0
477,Tayshaun Prince,SF,34,58,1397,12.0,0.504,0.16699999999999998,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15.0,1.3,1.2,2.5,0.086,-0.4,-0.2,-0.6,0.5,0
478,Tayshaun Prince,SF,34,26,628,10.6,0.484,0.18,0.16399999999999998,3.8,11.2,7.5,8.9,0.7,0.8,7.1,15.4,0.4,0.6,1.0,0.073,-0.9,-0.8,-1.6,0.1,0
479,Tayshaun Prince,SF,34,9,198,16.9,0.616,0.136,0.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1,14.5,0.5,0.2,0.7,0.165,2.6,1.4,4.0,0.3,0
480,Tayshaun Prince,SF,34,23,571,11.8,0.486,0.163,0.18100000000000002,4.6,14.3,9.2,10.3,1.4,1.1,8.5,14.7,0.4,0.4,0.9,0.07200000000000001,-1.0,-0.1,-1.2,0.1,0
481,Miroslav Raduljica,C,27,5,23,3.3,0.45,0.0,0.25,9.7,15.4,12.4,0.0,2.2,0.0,18.4,20.9,0.0,0.0,0.0,-0.057,-11.8,-3.2,-15.0,-0.1,0
482,Julius Randle,PF,20,1,14,-7.5,0.258,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,-0.1,0.0,-0.1,-0.276,-9.6,-5.6,-15.1,0.0,0
483,Shavlik Randolph,PF,31,21,126,7.2,0.298,0.14300000000000002,0.34299999999999997,13.8,19.3,16.5,4.4,2.0,1.8,6.9,15.1,-0.2,0.2,0.0,-0.004,-4.6,-1.1,-5.7,-0.1,0
484,Shavlik Randolph,PF,31,16,101,6.1,0.289,0.16,0.4,12.9,15.3,14.1,4.0,2.0,1.5,6.4,13.7,-0.1,0.1,0.0,-0.008,-4.8,-1.2,-6.0,-0.1,0
485,Shavlik Randolph,PF,31,5,25,11.4,0.322,0.1,0.2,17.3,35.6,26.3,5.9,2.0,3.1,8.4,20.8,0.0,0.1,0.0,0.012,-3.7,-0.7,-4.4,0.0,0
486,Zach Randolph,PF,33,71,2304,19.5,0.5379999999999999,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,3.4,3.8,7.2,0.149,1.4,-0.1,1.3,1.9,0
487,J.J. Redick,SG,30,78,2409,16.2,0.622,0.488,0.21600000000000005,1.0,6.6,3.9,9.0,0.8,0.3,8.5,21.0,5.8,0.9,6.7,0.134,2.9,-1.6,1.3,2.0,0
488,Glen Rice Jr.,SG,24,5,43,-3.6,0.312,0.467,0.4,5.4,5.1,5.2,6.5,0.0,0.0,10.2,20.7,-0.1,0.0,-0.1,-0.121,-12.1,-3.8,-15.9,-0.1,0
489,Jason Richardson,SG,34,19,416,11.7,0.45799999999999996,0.539,0.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,0.0,0.4,0.4,0.045,-0.9,-0.4,-1.3,0.1,0
490,Luke Ridnour,PG,33,47,683,10.0,0.507,0.358,0.11900000000000001,1.3,10.1,5.6,21.0,1.5,0.5,17.0,14.8,0.3,0.3,0.6,0.042,-2.8,-0.5,-3.3,-0.2,0
491,Austin Rivers,PG-SG,22,76,1563,10.3,0.48100000000000004,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1.0,1.5,0.046,-2.5,-0.3,-2.8,-0.3,0
492,Austin Rivers,SG,22,35,772,10.1,0.47200000000000003,0.225,0.32,1.8,8.2,5.0,16.7,1.2,0.7,10.6,16.7,0.4,0.3,0.7,0.046,-2.5,-0.5,-3.0,-0.2,0
493,Austin Rivers,PG,22,41,791,10.6,0.488,0.29600000000000004,0.201,2.2,9.6,6.0,12.8,1.9,0.7,10.5,19.0,0.1,0.7,0.8,0.046,-2.6,-0.1,-2.7,-0.1,0
494,Andre Roberson,SG,23,67,1286,9.1,0.513,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,0.079,-2.4,1.7,-0.7,0.4,0
495,Brian Roberts,PG,29,72,1330,11.7,0.495,0.4270000000000001,0.16399999999999998,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,0.6,1.2,1.8,0.064,-1.5,-0.2,-1.7,0.1,0
496,Glenn Robinson III,SG-SF,21,35,261,8.5,0.47100000000000003,0.284,0.358,6.1,10.6,8.3,7.0,1.2,0.3,12.4,14.9,0.0,0.1,0.1,0.012,-3.0,-2.3,-5.4,-0.2,0
497,Glenn Robinson III,SG,21,25,108,8.2,0.467,0.25,0.667,4.1,10.9,7.4,4.1,1.4,0.0,8.8,13.9,0.0,0.0,0.0,0.009000000000000001,-3.2,-2.2,-5.4,-0.1,0
498,Glenn Robinson III,SF,21,10,153,8.6,0.473,0.302,0.18600000000000005,7.4,10.4,8.9,9.0,1.0,0.5,14.7,15.5,0.0,0.1,0.0,0.013000000000000001,-2.9,-2.4,-5.4,-0.1,0
499,Nate Robinson,PG,30,42,591,10.6,0.4320000000000001,0.439,0.18,3.1,6.2,4.6,25.7,1.7,0.4,9.8,22.5,0.0,0.2,0.3,0.021,-1.8,-1.2,-3.0,-0.1,0
500,Nate Robinson,PG,30,33,465,10.6,0.433,0.451,0.196,3.1,6.0,4.5,26.4,1.5,0.5,9.0,22.6,0.1,0.1,0.2,0.024,-1.7,-1.4,-3.1,-0.1,0
501,Nate Robinson,PG,30,9,126,10.4,0.429,0.392,0.11800000000000001,2.7,7.0,4.9,23.2,2.4,0.0,13.0,22.1,-0.1,0.1,0.0,0.012,-1.9,-0.8,-2.7,0.0,0
502,Thomas Robinson,PF,23,54,798,15.3,0.502,0.008,0.408,12.6,28.6,20.5,7.6,2.0,1.9,16.1,20.2,0.0,1.4,1.5,0.08900000000000001,-2.3,0.3,-2.0,0.0,0
503,Thomas Robinson,PF,23,32,391,11.0,0.513,0.0,0.527,9.2,26.8,18.2,3.4,2.1,2.0,22.7,16.6,-0.3,0.8,0.5,0.059000000000000004,-4.6,1.4,-3.3,-0.1,0
504,Thomas Robinson,PF,23,22,407,19.3,0.496,0.012,0.34299999999999997,15.8,30.2,22.6,11.7,2.0,1.8,11.8,23.6,0.3,0.7,1.0,0.11800000000000001,0.0,-0.7,-0.7,0.1,0
