,Player,Pos,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All Star
516,Jason Terry,SG,39,74,1365,9.1,0.6,0.7040000000000001,0.11900000000000001,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-1.4,0.5,-0.9,0.4,0
517,Isaiah Thomas,PG,27,76,2569,26.5,0.625,0.439,0.441,1.9,7.0,4.4,32.5,1.4,0.4,10.7,34.0,10.9,1.6,12.5,0.23399999999999999,7.8,-1.1,6.7,5.6,1
518,Lance Thomas,PF,28,46,968,8.4,0.516,0.348,0.209,3.5,12.3,7.9,5.0,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.4,-1.1,-3.5,-0.4,0
519,Hollis Thompson,SG,25,40,752,7.9,0.48200000000000004,0.475,0.145,2.8,13.5,8.1,6.8,1.3,0.6,4.9,13.0,0.1,0.6,0.7,0.047,-2.9,0.3,-2.6,-0.1,0
520,Hollis Thompson,SG,25,31,561,9.0,0.51,0.447,0.126,2.9,13.6,8.2,7.0,1.2,0.8,5.1,13.7,0.3,0.4,0.7,0.06,-2.3,-0.1,-2.4,-0.1,0
521,Hollis Thompson,SG,25,9,191,4.7,0.37799999999999995,0.585,0.22,2.2,13.3,7.7,6.3,1.5,0.0,4.3,10.9,-0.2,0.2,0.0,0.006999999999999999,-4.7,1.6,-3.1,-0.1,0
522,Klay Thompson,SG,26,78,2649,17.4,0.5920000000000001,0.47,0.158,2.2,9.2,5.9,9.3,1.2,1.2,8.0,26.1,4.2,2.9,7.1,0.129,2.4,-1.6,0.8,1.9,1
523,Tristan Thompson,C,25,78,2336,15.3,0.594,0.006999999999999999,0.48700000000000004,13.9,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5.0,2.3,7.3,0.149,0.0,-0.7,-0.7,0.7,0
524,Marcus Thornton,SG,29,33,575,10.4,0.494,0.381,0.129,4.3,10.5,7.5,10.1,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.7,-0.7,-2.4,-0.1,0
525,Mike Tobey,C,22,2,25,-0.1,0.25,0.0,0.0,8.7,4.4,6.6,5.4,0.0,0.0,20.0,9.0,0.0,0.0,0.0,-0.07,-6.9,-2.7,-9.5,0.0,0
526,Anthony Tolliver,PF,31,65,1477,11.1,0.595,0.655,0.23399999999999999,4.0,14.4,9.3,7.7,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,-0.1,-0.8,-1.0,0.4,0
527,Axel Toupane,SF,24,4,47,6.2,0.611,0.444,0.0,0.0,2.3,1.1,0.0,1.0,1.7,0.0,8.5,0.0,0.0,0.1,0.061,-5.5,-0.7,-6.2,-0.1,0
528,Axel Toupane,SF,24,2,6,-9.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,-0.191,-13.2,-5.7,-18.8,0.0,0
529,Axel Toupane,SF,24,2,41,8.6,0.688,0.375,0.0,0.0,2.6,1.3,0.0,1.2,2.0,0.0,8.6,0.1,0.0,0.1,0.098,-4.4,0.0,-4.4,0.0,0
530,Karl-Anthony Towns,C,21,82,3030,25.9,0.618,0.18600000000000005,0.289,11.2,27.8,19.4,13.2,0.9,2.9,11.3,27.5,9.9,2.8,12.7,0.201,5.5,-0.7,4.7,5.2,0
531,P.J. Tucker,SF,31,81,2236,10.5,0.516,0.40700000000000003,0.193,5.6,17.7,11.6,6.0,2.5,0.7,11.2,11.2,1.4,2.2,3.6,0.078,-1.5,1.2,-0.3,1.0,0
532,P.J. Tucker,SF,31,57,1627,10.6,0.517,0.384,0.218,6.1,17.0,11.4,6.1,2.5,0.7,11.8,11.3,1.0,1.3,2.4,0.069,-1.5,0.9,-0.6,0.6,0
533,P.J. Tucker,SF,31,24,609,10.4,0.515,0.469,0.125,4.3,19.6,12.0,5.9,2.6,0.7,9.4,10.9,0.4,0.9,1.3,0.099,-1.4,1.9,0.5,0.4,0
534,Evan Turner,SF,28,65,1658,11.4,0.491,0.214,0.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,0.0,1.2,1.2,0.035,-2.3,-0.1,-2.5,-0.2,0
535,Myles Turner,C,20,81,2541,18.5,0.585,0.132,0.349,6.2,19.6,13.0,6.6,1.5,5.9,9.5,19.5,4.3,3.7,8.0,0.151,-0.1,1.1,1.1,2.0,0
536,Beno Udrih,PG,34,39,560,16.2,0.535,0.162,0.17300000000000001,1.1,10.3,5.6,35.4,1.2,0.0,14.5,19.6,0.8,0.5,1.3,0.113,0.6,-0.2,0.3,0.3,0
537,Tyler Ulis,PG,21,61,1123,13.0,0.474,0.18100000000000002,0.162,1.9,7.5,4.6,30.5,2.0,0.4,14.1,20.3,0.3,0.4,0.7,0.028999999999999998,-0.9,-1.4,-2.4,-0.1,0
538,Jarrod Uthoff,PF,23,9,115,13.9,0.48700000000000004,0.237,0.184,7.7,14.9,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-1.6,-0.7,-2.2,0.0,0
539,Jonas Valančiūnas,C,24,80,2066,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3.0,7.9,0.183,1.1,-0.8,0.3,1.2,0
540,Denzel Valentine,SG,23,57,976,7.3,0.4920000000000001,0.722,0.063,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,-0.5,1.1,0.6,0.031,-3.5,0.1,-3.3,-0.3,0
541,Fred VanVleet,PG,22,37,294,10.5,0.44299999999999995,0.261,0.198,1.5,14.6,8.1,17.5,2.8,0.9,11.1,20.6,-0.1,0.4,0.2,0.04,-3.6,1.6,-2.1,0.0,0
542,Anderson Varejão,C,34,14,92,9.4,0.478,0.0,0.7859999999999999,15.3,16.8,16.1,13.0,1.6,2.6,29.8,12.6,0.0,0.1,0.2,0.09699999999999999,-4.7,0.5,-4.2,-0.1,0
543,Greivis Vásquez,PG,30,3,39,4.1,0.376,0.375,0.375,0.0,5.4,2.7,17.5,1.2,1.9,9.7,11.3,0.0,0.0,0.0,-0.006,-6.4,0.9,-5.5,0.0,0
544,Rashad Vaughn,SG,20,41,458,7.8,0.449,0.519,0.032,1.0,11.3,6.2,7.4,2.1,1.9,8.1,17.2,-0.5,0.4,0.0,-0.005,-3.2,-0.4,-3.6,-0.2,0
545,Noah Vonleh,PF,21,74,1265,10.8,0.525,0.07400000000000001,0.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3.0,-0.9,-3.9,-0.6,0
546,Nikola Vučević,C,26,75,2163,19.1,0.498,0.073,0.155,8.6,31.3,19.6,16.9,1.7,2.8,9.6,24.8,0.8,3.1,4.0,0.08800000000000001,0.8,0.6,1.4,1.9,0
547,Sasha Vujačić,SG,32,42,408,8.6,0.423,0.544,0.17600000000000002,3.2,12.4,7.8,17.9,1.6,0.4,9.8,17.3,-0.1,0.2,0.1,0.013999999999999999,-2.7,-0.5,-3.2,-0.1,0
548,Dwyane Wade,SG,35,60,1792,18.5,0.508,0.152,0.294,3.8,12.6,8.1,22.3,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,1.6,0.9,2.5,2.1,0
549,Dion Waiters,SG,25,46,1384,14.5,0.507,0.324,0.192,1.4,10.9,6.1,23.8,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0.3,-0.4,-0.1,0.7,0
550,Kemba Walker,PG,26,79,2739,21.3,0.569,0.415,0.248,1.8,10.6,6.2,29.1,1.6,0.7,9.5,29.2,5.9,2.2,8.1,0.142,4.9,-0.8,4.1,4.2,1
551,John Wall,PG,26,78,2836,23.2,0.541,0.19,0.3670000000000001,2.4,10.6,6.5,46.9,2.7,1.4,16.2,30.6,5.8,3.0,8.8,0.149,4.6,0.1,4.7,4.8,1
552,T.J. Warren,SF,23,66,2048,15.6,0.539,0.12,0.18899999999999997,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,3.0,1.1,4.1,0.096,0.1,-0.7,-0.6,0.7,0
553,C.J. Watson,PG,32,62,1012,9.3,0.507,0.423,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,0.040999999999999995,-3.8,0.2,-3.6,-0.4,0
554,Briante Weber,PG,24,20,205,11.0,0.462,0.16699999999999998,0.267,4.3,9.6,7.0,15.0,2.9,0.4,10.7,16.3,0.0,0.2,0.3,0.059000000000000004,-4.5,0.8,-3.7,-0.1,0
555,Briante Weber,PG,24,7,46,5.9,0.392,0.214,0.214,0.0,9.0,4.8,13.9,3.1,1.7,16.4,17.2,-0.1,0.1,0.0,-0.018000000000000002,-8.1,-0.3,-8.4,-0.1,0
556,Briante Weber,PG,24,13,159,12.5,0.483,0.152,0.28300000000000003,5.5,9.7,7.6,15.4,2.8,0.0,8.8,16.1,0.1,0.2,0.3,0.081,-3.4,1.1,-2.3,0.0,0
557,David West,C,36,68,854,16.6,0.5710000000000001,0.032,0.222,6.5,18.8,13.0,24.1,2.4,4.4,22.0,17.9,0.9,1.7,2.6,0.14800000000000002,-0.7,3.5,2.8,1.0,0
558,Russell Westbrook,PG,28,81,2802,30.6,0.5539999999999999,0.3,0.433,5.4,28.8,17.1,57.3,2.3,0.9,15.9,41.7,8.5,4.6,13.1,0.22399999999999998,8.7,2.4,11.1,9.3,1
559,Okaro White,PF,24,35,471,7.5,0.507,0.391,0.253,5.8,13.5,9.6,6.0,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.066,-3.6,0.4,-3.1,-0.1,0
560,Isaiah Whitehead,PG,21,73,1643,7.6,0.48700000000000004,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.8,-5.1,-1.3,0
561,Hassan Whiteside,C,27,77,2513,22.6,0.579,0.0,0.368,12.8,35.3,24.0,3.8,1.1,5.0,12.0,22.7,4.2,5.3,9.5,0.18100000000000002,0.9,0.5,1.5,2.2,0
562,Andrew Wiggins,SF,21,82,3048,16.5,0.534,0.184,0.345,3.8,8.8,6.3,10.6,1.4,0.8,9.4,29.0,3.3,0.9,4.2,0.066,0.7,-2.4,-1.7,0.2,0
563,C.J. Wilcox,SG,26,22,108,2.9,0.32899999999999996,0.484,0.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-0.09,-6.2,-1.9,-8.1,-0.2,0
564,Alan Williams,C,24,47,708,19.5,0.547,0.004,0.419,14.0,31.2,22.4,5.2,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.142,-0.8,-0.6,-1.3,0.1,0
565,Deron Williams,PG,32,64,1657,14.0,0.541,0.39,0.182,0.9,9.4,5.1,35.9,1.0,0.4,17.6,22.1,1.5,0.9,2.4,0.069,0.0,-1.8,-1.8,0.1,0
566,Deron Williams,PG,32,40,1171,15.0,0.5329999999999999,0.4,0.185,1.2,9.3,5.1,40.1,1.1,0.2,16.7,23.7,1.1,0.7,1.8,0.073,0.5,-1.8,-1.3,0.2,0
567,Deron Williams,PG,32,24,486,11.4,0.5660000000000001,0.361,0.17,0.2,9.7,5.1,25.9,0.6,1.0,20.2,18.1,0.4,0.2,0.6,0.059000000000000004,-1.2,-1.8,-3.0,-0.1,0
568,Derrick Williams,PF,25,50,804,10.6,0.537,0.39799999999999996,0.365,2.6,15.1,8.9,5.1,0.9,0.7,9.0,17.2,0.4,0.6,1.1,0.064,-1.9,-1.0,-2.9,-0.2,0
569,Derrick Williams,PF,25,25,377,10.1,0.465,0.32799999999999996,0.365,4.7,16.9,10.7,5.6,1.2,1.0,8.1,20.4,-0.1,0.4,0.3,0.038,-2.9,-0.5,-3.4,-0.1,0
570,Derrick Williams,PF,25,25,427,11.1,0.628,0.486,0.364,0.8,13.5,7.4,4.7,0.6,0.4,10.1,14.4,0.6,0.2,0.8,0.086,-1.0,-1.5,-2.5,-0.1,0
571,Lou Williams,SG,30,81,1994,21.4,0.593,0.447,0.45799999999999996,1.4,9.9,5.5,19.9,1.9,0.8,11.8,29.1,5.1,1.0,6.1,0.14800000000000002,4.6,-0.7,3.9,3.0,0
572,Lou Williams,SG,30,58,1403,23.9,0.609,0.4320000000000001,0.469,1.1,9.5,5.1,22.3,2.3,0.6,11.9,30.6,4.3,0.6,4.9,0.16899999999999998,6.2,-0.4,5.8,2.8,0
573,Lou Williams,SG,30,23,591,15.4,0.547,0.489,0.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,0.096,1.0,-1.5,-0.5,0.2,0
574,Marvin Williams,PF,30,76,2295,13.7,0.551,0.503,0.213,4.2,19.8,12.0,7.1,1.3,2.0,7.2,16.3,2.4,2.6,5.0,0.105,-0.1,0.1,0.0,1.1,0
575,Reggie Williams,SF,30,6,79,11.7,0.518,0.478,0.304,2.7,5.4,4.0,7.2,1.9,0.0,0.0,14.6,0.1,0.1,0.2,0.098,-0.4,-0.4,-0.8,0.0,0
576,Troy Williams,SF,22,30,557,9.0,0.511,0.371,0.192,3.0,11.2,7.0,7.0,2.5,1.7,15.0,17.1,-0.3,0.7,0.4,0.032,-4.3,0.6,-3.8,-0.3,0
577,Troy Williams,SF,22,24,418,7.8,0.474,0.33299999999999996,0.203,1.6,11.0,6.2,7.2,3.0,2.1,16.3,17.4,-0.6,0.6,0.0,0.004,-5.6,1.2,-4.4,-0.3,0
578,Troy Williams,SF,22,6,139,12.8,0.616,0.47700000000000004,0.159,7.1,11.8,9.4,6.4,1.0,0.6,11.3,16.2,0.2,0.1,0.3,0.11599999999999999,-0.5,-1.3,-1.9,0.0,0
579,Kyle Wiltjer,PF,24,14,44,6.7,0.4370000000000001,0.929,0.14300000000000002,9.9,14.9,12.4,6.1,3.3,1.8,25.2,19.1,-0.1,0.1,0.0,-0.039,-4.1,-1.3,-5.4,0.0,0
580,Justise Winslow,SF,20,18,625,8.2,0.39899999999999997,0.156,0.209,4.0,12.7,8.3,15.5,2.1,0.8,11.8,19.8,-0.9,0.8,-0.1,-0.009000000000000001,-4.6,0.8,-3.8,-0.3,0
581,Jeff Withey,C,26,51,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6.0,10.1,14.9,1.0,0.9,1.8,0.205,-0.4,1.9,1.4,0.4,0
582,Christian Wood,PF,21,13,107,15.1,0.591,0.217,0.652,14.3,15.5,14.9,2.8,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.125,-2.3,-0.3,-2.6,0.0,0
583,Metta World Peace,SF,37,25,160,6.5,0.38,0.5589999999999999,0.235,3.3,10.6,6.8,9.8,3.0,1.0,8.5,21.9,-0.3,0.1,-0.2,-0.061,-5.5,-0.7,-6.1,-0.2,0
584,Brandan Wright,PF,29,28,447,18.5,0.628,0.006999999999999999,0.259,7.7,12.4,10.0,6.0,1.3,4.3,6.2,16.3,1.1,0.5,1.6,0.177,1.0,0.7,1.7,0.4,0
585,Delon Wright,PG,24,27,446,15.0,0.535,0.259,0.474,4.1,8.1,6.1,18.2,3.1,2.1,15.1,16.6,0.5,0.6,1.1,0.11699999999999999,-0.1,2.1,2.0,0.5,0
586,James Young,SG,21,29,220,10.0,0.5489999999999999,0.603,0.155,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-1.7,0.4,-1.3,0.0,0
587,Joe Young,PG,24,33,135,11.4,0.433,0.319,0.20800000000000002,0.8,13.1,7.1,18.0,1.5,0.0,6.0,27.8,-0.2,0.1,-0.1,-0.022000000000000002,-3.1,-2.1,-5.2,-0.1,0
588,Nick Young,SG,31,60,1556,14.1,0.588,0.665,0.142,1.7,8.2,4.8,5.8,1.2,0.7,5.1,19.5,3.0,0.2,3.2,0.098,1.7,-1.8,-0.1,0.7,0
589,Thaddeus Young,PF,28,74,2237,14.9,0.562,0.172,0.125,6.7,15.7,11.2,8.4,2.5,1.1,11.6,16.4,2.0,2.7,4.6,0.1,-0.3,0.8,0.5,1.4,0
590,Cody Zeller,C,24,62,1725,16.7,0.604,0.002,0.442,8.6,17.3,12.9,9.1,1.8,3.0,10.9,15.5,3.4,2.2,5.6,0.157,-0.9,1.1,0.2,1.0,0
591,Tyler Zeller,C,27,51,525,13.0,0.508,0.006,0.247,9.2,17.0,13.2,12.2,0.7,3.3,10.2,16.5,0.5,0.6,1.0,0.094,-2.2,-0.2,-2.4,0.0,0
592,Stephen Zimmerman,C,20,19,108,7.3,0.34600000000000003,0.0,0.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0.0,-0.005,-6.6,-1.7,-8.3,-0.2,0
593,Paul Zipser,SF,22,44,843,6.9,0.503,0.44799999999999995,0.18100000000000002,1.9,14.2,8.0,6.1,0.9,1.5,14.4,14.4,-0.3,0.8,0.5,0.03,-4.2,-0.2,-4.4,-0.5,0
594,Ivica Zubac,C,19,38,609,17.0,0.547,0.013000000000000001,0.20600000000000002,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,0.6,0.5,1.1,0.086,-1.2,-0.6,-1.7,0.0,0
